t,robot_id,target_future_conflict,state_AVAILABLE,state_IN_PROGRESS,is_carrying,x_norm,y_norm,local_density_3_smooth,local_density_5_smooth,density_3_zscore,density_3_peak,density_3_accel,density_5_zscore,density_5_peak,density_5_accel,steps_stationary,stationary_ratio,neighbour_static_count,density_3_delta,density_5_delta,density_spread,density_3_lag_1,density_5_lag_1,density_3_lag_2,density_5_lag_2,density_3_lag_3,density_5_lag_3
102,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,101,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
103,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,102,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
104,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,103,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,104,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
106,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,105,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
107,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,106,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,107,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,108,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,109,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,110,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,111,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,112,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,113,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,114,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
116,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,115,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,116,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,117,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
119,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,118,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
120,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,119,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
121,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,120,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,25,1.0,0,1,1,0.18181818181818182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,121,1.0,43,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,26,0.0,1,0,1,0.22727272727272727,1.0,6.0,9.0,0.0,6.0,0.0,0.0,9.0,0.0,0,0.0,0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2,26,0.0,1,0,1,0.22727272727272727,1.0,6.0,9.0,0.0,6.0,0.0,0.0,9.0,0.0,1,0.5,43,0.0,0.0,1.5,6.0,9.0,0.0,0.0,0.0,0.0
3,26,0.0,1,0,1,0.22727272727272727,1.0,6.0,9.0,0.0,6.0,0.0,0.0,9.0,0.0,2,0.6666666666666666,43,0.0,0.0,1.5,6.0,9.0,6.0,9.0,0.0,0.0
4,26,0.0,0,1,1,0.22727272727272727,1.0,6.0,9.0,0.0,6.0,0.0,0.0,9.0,0.0,3,0.75,43,0.0,0.0,1.5,6.0,9.0,6.0,9.0,6.0,9.0
5,26,0.0,0,1,1,0.22727272727272727,1.0,6.0,9.0,0.0,6.0,0.0,0.0,9.0,0.0,4,0.8,43,0.0,0.0,1.5,6.0,9.0,6.0,9.0,6.0,9.0
6,26,0.0,0,1,1,0.22727272727272727,0.9523809523809523,6.0,9.0,0.0,6.0,0.0,0.0,9.0,0.0,0,0.8,26,0.0,0.0,1.5,6.0,9.0,6.0,9.0,6.0,9.0
7,26,0.0,0,1,1,0.22727272727272727,0.9047619047619048,5.8,8.8,-1.4619519810524544,6.0,0.0,-1.461951981052455,9.0,0.0,0,0.6,26,-1.0,-1.0,1.6,6.0,9.0,6.0,9.0,6.0,9.0
8,26,0.0,0,1,1,0.2727272727272727,0.9047619047619048,5.2,8.6,-1.5671296202894471,6.0,0.0,-0.9263225327693084,9.0,0.0,0,0.4,27,-3.0,-1.0,2.6666666666666665,5.0,8.0,6.0,9.0,6.0,9.0
9,26,0.0,0,1,1,0.2727272727272727,0.8571428571428571,4.6,8.0,-0.9897467869417012,6.0,0.0,-1.5097246595860256,9.0,0.0,0,0.2,26,-3.0,-3.0,2.0,3.0,8.0,5.0,8.0,6.0,9.0
10,26,0.0,0,1,1,0.2727272727272727,0.8095238095238095,4.0,7.4,-0.6604088253131131,6.0,0.0,-0.971115698938449,9.0,0.0,0,0.0,26,-3.0,-3.0,2.0,3.0,6.0,3.0,8.0,5.0,8.0
11,26,0.0,0,1,1,0.22727272727272727,0.8095238095238095,3.4,7.0,-0.40224161569615996,5.0,-3.0,0.0,8.0,-2.0,0,0.0,28,-3.0,-2.0,2.3333333333333335,3.0,6.0,3.0,6.0,3.0,8.0
12,26,0.0,0,1,1,0.22727272727272727,0.7619047619047619,2.8,6.2,-1.4619519810524544,3.0,-2.0,-1.3895558604210463,8.0,-3.0,0,0.0,34,-3.0,-4.0,2.0,3.0,7.0,3.0,6.0,3.0,6.0
13,26,0.0,0,1,1,0.22727272727272727,0.7142857142857143,2.4,5.4,-1.4078456549365599,3.0,1.0,-0.9711156989384488,7.0,-3.0,0,0.0,31,-2.0,-4.0,4.0,2.0,4.0,3.0,7.0,3.0,6.0
14,26,0.0,0,1,1,0.22727272727272727,0.6666666666666666,2.2,5.0,-0.21352464537219606,3.0,2.0,-0.660408825313113,7.0,1.0,0,0.0,26,-1.0,-2.0,2.0,1.0,4.0,2.0,4.0,3.0,7.0
15,26,0.0,0,1,1,0.22727272727272727,0.6666666666666666,2.2,4.6,0.8540985814887833,3.0,3.0,-0.416192442402192,7.0,1.0,1,0.2,28,0.0,-2.0,1.3333333333333333,2.0,4.0,1.0,4.0,2.0,4.0
16,26,0.0,0,1,1,0.22727272727272727,0.6666666666666666,2.2,4.4,0.8540985814887833,3.0,3.0,1.6089664627846396,6.0,1.0,2,0.4,28,0.0,-1.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0
17,26,0.0,0,1,1,0.2727272727272727,0.6666666666666666,2.8,4.8,1.3895558604210465,5.0,6.0,1.0038102000104192,6.0,6.0,0,0.4,29,3.0,2.0,1.2,3.0,6.0,3.0,4.0,2.0,4.0
18,26,0.0,0,1,1,0.2727272727272727,0.6190476190476191,3.2,5.2,-0.16730170000173664,5.0,4.0,0.6692068000069459,6.0,6.0,0,0.4,30,2.0,2.0,2.0,5.0,6.0,3.0,6.0,3.0,4.0
19,26,0.0,0,1,1,0.2727272727272727,0.5714285714285714,3.2,5.4,-1.003810200010419,5.0,1.0,-0.40224161569616035,6.0,3.0,0,0.4,34,0.0,1.0,2.5,3.0,6.0,5.0,6.0,3.0,6.0
20,26,0.0,0,1,1,0.2727272727272727,0.5238095238095238,3.0,5.2,-0.7548623297930127,5.0,-1.0,-1.5671296202894471,6.0,1.0,0,0.2,33,-1.0,-1.0,1.5,2.0,5.0,3.0,6.0,5.0,6.0
21,26,1.0,0,1,1,0.2727272727272727,0.47619047619047616,2.8,4.8,-0.5698653164688896,5.0,-1.0,-0.5698653164688896,6.0,-1.0,0,0.0,33,-1.0,-2.0,2.0,2.0,3.0,2.0,5.0,3.0,6.0
22,26,1.0,0,1,1,0.2727272727272727,0.42857142857142855,2.2,4.2,-0.36548799526311393,3.0,-6.0,-0.8547979747033349,6.0,-5.0,0,0.0,34,-3.0,-3.0,1.5,2.0,4.0,2.0,3.0,2.0,5.0
23,26,1.0,0,1,1,0.3181818181818182,0.42857142857142855,2.2,4.0,1.4619519810524544,3.0,-2.0,0.9090909090909092,5.0,-3.0,0,0.0,35,0.0,-1.0,1.6666666666666667,2.0,3.0,2.0,4.0,2.0,3.0
24,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,2.6,4.2,1.4078456549365599,4.0,2.0,1.2821969620550018,6.0,0.0,0,0.0,35,2.0,1.0,1.5,3.0,5.0,2.0,3.0,2.0,4.0
25,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,3.0,5.0,0.9090909090909092,4.0,3.0,1.1896697430395098,7.0,5.0,1,0.2,32,2.0,4.0,1.75,4.0,6.0,3.0,5.0,2.0,3.0
26,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,3.4,5.6,0.6033624235442401,4.0,3.0,0.789479596521653,7.0,5.0,2,0.4,35,2.0,3.0,1.75,4.0,7.0,4.0,6.0,3.0,5.0
27,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,3.8,6.4,0.365487995263114,4.0,5.0,0.6033624235442395,7.0,7.0,3,0.6,36,2.0,4.0,1.75,4.0,7.0,4.0,7.0,4.0,6.0
28,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,6.6,0.0,4.0,1.0,-0.9263225327693091,7.0,2.0,4,0.8,34,1.0,1.0,1.5,4.0,7.0,4.0,7.0,4.0,7.0
29,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,6.8,0.0,4.0,-2.0,0.3654879952631141,7.0,0.0,5,1.0,33,0.0,1.0,1.75,4.0,6.0,4.0,7.0,4.0,7.0
30,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,6.8,0.0,4.0,-2.0,0.3654879952631141,7.0,-4.0,6,1.0,35,0.0,0.0,1.75,4.0,7.0,4.0,6.0,4.0,7.0
31,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.2,7.0,1.4619519810524544,5.0,-1.0,1.2389934309929544,8.0,-2.0,7,1.0,36,1.0,1.0,1.6,4.0,7.0,4.0,7.0,4.0,6.0
32,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.4,7.2,0.9263225327693089,5.0,-1.0,0.8540985814887833,8.0,-3.0,8,1.0,37,1.0,1.0,1.6,5.0,8.0,4.0,7.0,4.0,7.0
33,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.6,7.6,0.6175483551795402,5.0,0.0,0.6175483551795403,8.0,1.0,9,1.0,39,1.0,2.0,1.6,5.0,8.0,5.0,8.0,4.0,7.0
34,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.8,7.8,0.365487995263114,5.0,1.0,0.3654879952631141,8.0,0.0,10,1.0,39,1.0,1.0,1.6,5.0,8.0,5.0,8.0,5.0,8.0
35,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,5.0,8.0,0.0,5.0,1.0,0.0,8.0,1.0,11,1.0,38,1.0,1.0,1.6,5.0,8.0,5.0,8.0,5.0,8.0
36,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.8,8.0,-1.4619519810524544,5.0,-2.0,0.0,8.0,-1.0,12,1.0,38,-1.0,0.0,2.0,5.0,8.0,5.0,8.0,5.0,8.0
37,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.6,8.0,-0.9263225327693089,5.0,-2.0,0.0,8.0,-1.0,13,1.0,39,-1.0,0.0,2.0,4.0,8.0,5.0,8.0,5.0,8.0
38,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.4,8.0,-0.6175483551795402,5.0,-2.0,0.0,8.0,-2.0,14,1.0,38,-1.0,0.0,2.0,4.0,8.0,4.0,8.0,5.0,8.0
39,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.2,8.2,-0.365487995263114,5.0,-2.0,1.461951981052455,9.0,0.0,15,1.0,38,-1.0,1.0,2.25,4.0,8.0,4.0,8.0,4.0,8.0
40,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.2,8.2,1.4619519810524544,5.0,-1.0,-0.36548799526311215,9.0,-1.0,16,1.0,40,0.0,0.0,1.6,4.0,9.0,4.0,8.0,4.0,8.0
41,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.4,8.2,0.9263225327693089,5.0,2.0,-0.36548799526311215,9.0,0.0,17,1.0,41,1.0,0.0,1.6,5.0,8.0,4.0,9.0,4.0,8.0
42,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.6,8.2,0.6175483551795402,5.0,2.0,-0.36548799526311215,9.0,0.0,18,1.0,41,1.0,0.0,1.6,5.0,8.0,5.0,8.0,4.0,9.0
43,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.6,8.2,-0.9263225327693089,5.0,1.0,-0.36548799526311215,9.0,0.0,19,1.0,41,0.0,0.0,2.0,5.0,8.0,5.0,8.0,5.0,8.0
44,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.6,8.0,-0.9263225327693089,5.0,1.0,0.0,8.0,-2.0,20,1.0,42,0.0,-1.0,2.0,4.0,8.0,5.0,8.0,5.0,8.0
45,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.4,7.8,-0.6175483551795402,5.0,-1.0,-1.4619519810524544,8.0,-1.0,21,1.0,41,-1.0,-1.0,1.75,4.0,8.0,4.0,8.0,5.0,8.0
46,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.2,7.6,-0.365487995263114,5.0,-2.0,-0.9263225327693089,8.0,-1.0,22,1.0,41,-1.0,-1.0,1.75,4.0,7.0,4.0,8.0,4.0,8.0
47,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.4,0.0,4.0,-2.0,-0.6175483551795402,8.0,-1.0,23,1.0,41,-1.0,-1.0,1.75,4.0,7.0,4.0,7.0,4.0,8.0
48,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.2,0.0,4.0,0.0,-0.365487995263114,8.0,-1.0,24,1.0,42,0.0,-1.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
49,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,25,1.0,42,0.0,-1.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
50,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,1.0,0.0,7.0,1.0,26,1.0,42,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
51,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,1.0,0.0,7.0,1.0,27,1.0,42,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
52,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,1.0,0.0,7.0,1.0,28,1.0,42,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
53,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,1.0,29,1.0,42,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
54,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,1.0,30,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
55,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,31,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
56,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,32,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
57,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,33,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
58,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,34,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
59,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,35,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
60,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,36,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
61,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,37,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
62,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,38,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
63,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,39,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
64,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,40,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
65,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,41,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
66,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,42,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
67,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,43,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
68,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,44,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
69,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,45,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
70,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,46,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
71,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,47,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
72,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,48,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
73,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,49,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
74,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,50,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
75,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,51,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
76,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,52,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
77,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,53,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
78,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,54,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
79,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,55,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
80,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,56,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
81,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,57,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
82,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,58,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
83,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,59,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
84,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,60,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
85,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,61,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
86,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,62,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
87,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,63,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
88,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,64,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
89,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,65,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
90,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,66,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
91,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,67,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
92,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,68,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
93,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,69,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
94,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,70,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
95,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,71,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
96,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,72,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
97,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,73,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
98,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,74,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
99,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,75,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
100,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,76,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
101,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,77,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
102,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,78,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
103,26,1.0,0,1,1,0.36363636363636365,0.42857142857142855,4.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,79,1.0,43,0.0,0.0,1.75,4.0,7.0,4.0,7.0,4.0,7.0
